band,seed,scenario_id,episode,residual,mean_2hop,mean_degree,summed_propagation,property_fraction,n_structure_events,n_degree_defined
80-100,200,2,15,-0.8541666666666643,3.272727272727273,1.2727272727272727,-5.125394450560634,0.3191489361702128,22,22
80-100,200,2,16,-3.8541666666666643,1.4285714285714286,0.6190476190476191,-5.875257608083757,0.36585365853658536,21,21
80-100,200,2,17,-6.854166666666664,1.9047619047619047,0.6190476190476191,-4.751735111619381,0.36585365853658536,21,21
80-100,200,2,18,4.145833333333336,1.5789473684210527,0.5789473684210527,-2.4418219471767766,0.2727272727272727,19,19
80-100,200,2,19,1.1458333333333357,1.6,0.65,-3.7636277214332945,0.4411764705882353,20,20
80-100,200,2,20,-0.8541666666666643,3.0,1.0526315789473684,-3.505500445357029,0.3684210526315789,19,19
80-100,200,2,21,-1.8541666666666643,2.0,1.2105263157894737,-0.6714181864463166,0.3125,19,19
80-100,200,2,22,4.145833333333336,2.5454545454545454,0.8636363636363636,-4.583855403908956,0.29411764705882354,22,22
80-100,200,2,23,-2.8541666666666643,0.6190476190476191,0.19047619047619047,-3.392541563996928,0.39473684210526316,21,21
80-100,200,2,24,4.145833333333336,1.3636363636363635,0.5454545454545454,-5.726108641888913,0.29411764705882354,22,22
80-100,200,2,25,-0.8541666666666643,3.380952380952381,1.2857142857142858,-3.0153286540971744,0.4166666666666667,21,21
80-100,200,2,26,5.145833333333336,2.0,0.95,-3.5057367817844343,0.32608695652173914,20,20
80-100,200,2,27,-7.854166666666664,1.2380952380952381,0.5238095238095238,-4.0644821490714085,0.3488372093023256,21,21
80-100,200,2,28,1.1458333333333357,0.5789473684210527,0.2631578947368421,-3.590720446931868,0.2916666666666667,19,19
80-100,200,2,29,-2.8541666666666643,1.3181818181818181,0.5,-4.289465677047246,0.3333333333333333,22,22
80-100,200,2,30,1.1458333333333357,2.05,0.85,-3.3021275651663093,0.36585365853658536,20,20
80-100,200,2,31,7.145833333333336,2.5652173913043477,1.434782608695652,-5.2533651707433355,0.3,23,23
80-100,200,2,32,-0.8541666666666643,1.75,0.55,-4.803204145894597,0.3333333333333333,20,20
80-100,200,2,33,11.145833333333336,2.9166666666666665,1.0,-5.870297308514864,0.30612244897959184,24,24
80-100,200,2,34,-2.8541666666666643,2.5714285714285716,0.7619047619047619,-2.818299567571329,0.3333333333333333,21,21
80-100,200,2,35,0.1458333333333357,1.608695652173913,0.5652173913043478,-6.021173144839849,0.3191489361702128,23,23
80-100,200,2,36,35.145833333333336,0.0,0.0,0.1450322247110306,0.3055555555555556,11,11
80-100,200,2,37,1.1458333333333357,2.111111111111111,0.8888888888888888,-10.251836040641138,0.3409090909090909,27,27
80-100,200,2,38,4.145833333333336,1.8695652173913044,0.782608695652174,-5.337189073950867,0.3333333333333333,23,23
80-100,200,2,39,8.145833333333336,1.2941176470588236,0.47058823529411764,-1.6057763995049747,0.40540540540540543,17,17
80-100,200,2,40,7.145833333333336,1.5263157894736843,0.7894736842105263,-2.8564575345044427,0.35714285714285715,19,19
80-100,200,2,41,-2.8541666666666643,1.2380952380952381,0.5714285714285714,-3.5622369859302134,0.3191489361702128,21,21
80-100,200,2,42,-1.8541666666666643,2.130434782608696,0.6521739130434783,-4.962235274215344,0.3409090909090909,23,23
80-100,200,2,43,-3.8541666666666643,2.272727272727273,0.9090909090909091,-4.990699116193354,0.3125,22,22
80-100,200,2,44,8.145833333333336,2.3157894736842106,0.8421052631578947,-2.8414381061147647,0.3488372093023256,19,19
80-100,200,2,45,5.145833333333336,0.47619047619047616,0.23809523809523808,-4.6220407434484505,0.3333333333333333,21,21
80-100,200,2,46,-1.8541666666666643,2.689655172413793,1.0344827586206897,-9.502533642937124,0.3333333333333333,29,29
80-100,200,5,0,2.2777777777777786,1.0909090909090908,0.45454545454545453,-4.6914223854743105,0.32608695652173914,22,22
80-100,200,5,1,3.2777777777777786,0.9,0.3,-3.417712322056985,0.40540540540540543,20,20
80-100,200,5,2,0.27777777777777857,2.090909090909091,0.8181818181818182,-7.374129669475791,0.35714285714285715,22,22
80-100,200,5,3,-1.7222222222222214,1.25,0.35,-3.4219833091901815,0.32608695652173914,20,20
80-100,200,5,4,-5.722222222222221,2.380952380952381,0.8095238095238095,-3.874942766024105,0.38461538461538464,21,21
80-100,200,5,5,0.27777777777777857,2.652173913043478,0.782608695652174,-5.2095340960783,0.3409090909090909,23,23
80-100,200,5,6,2.2777777777777786,2.4,1.0,-3.0835195161007505,0.3125,20,20
80-100,200,5,7,16.27777777777778,0.5,0.2727272727272727,-4.986673570473385,0.3,22,22
80-100,200,5,8,-0.7222222222222214,2.9,1.15,-4.8879519767569946,0.2830188679245283,20,20
80-100,200,5,9,0.27777777777777857,1.5,0.45454545454545453,-4.70634348672064,0.3,22,22
80-100,200,5,10,6.277777777777779,1.6666666666666667,0.6111111111111112,-1.9605372502991254,0.4166666666666667,18,18
80-100,200,5,11,4.277777777777779,1.4736842105263157,0.42105263157894735,-2.1118355592016083,0.4166666666666667,19,19
80-100,200,5,12,10.277777777777779,2.0588235294117645,0.9411764705882353,-1.4876512638370791,0.32608695652173914,17,17
80-100,200,5,13,-3.7222222222222214,1.3888888888888888,0.5,-2.0941208906976945,0.4166666666666667,18,18
80-100,200,5,14,-4.722222222222221,1.75,0.85,-3.522764180229387,0.3125,20,20
80-100,200,5,15,2.2777777777777786,2.7777777777777777,0.9444444444444444,-1.8894211825944471,0.3488372093023256,18,18
80-100,200,5,16,-4.722222222222221,4.05,1.15,-4.1647262024580405,0.3488372093023256,20,20
80-100,200,5,17,-1.7222222222222214,3.5,1.4,-3.2606773116240215,0.32608695652173914,20,20
80-100,200,5,18,-2.7222222222222214,1.619047619047619,0.6190476190476191,-4.122637094513265,0.3409090909090909,21,21
80-100,200,5,19,2.2777777777777786,1.411764705882353,0.6470588235294118,-1.4387405848548833,0.3409090909090909,17,17
80-100,200,5,20,4.277777777777779,1.5,0.5416666666666666,-5.83335420437004,0.3125,24,24
80-100,200,5,21,-2.7222222222222214,2.85,1.0,-3.35492722201684,0.2727272727272727,20,20
80-100,200,5,22,4.277777777777779,1.4761904761904763,0.6190476190476191,-4.300490669159898,0.3,21,21
80-100,200,5,23,9.277777777777779,1.7,0.65,-2.0475131162634166,0.2777777777777778,20,20
80-100,200,5,24,1.2777777777777786,2.5,1.1363636363636365,-4.576644548826152,0.35714285714285715,22,22
80-100,200,5,25,-2.7222222222222214,2.857142857142857,1.1904761904761905,-3.365923380412681,0.29411764705882354,21,21
80-100,200,5,26,-0.7222222222222214,2.1739130434782608,0.6956521739130435,-4.621857874302833,0.3488372093023256,23,23
80-100,200,5,27,3.2777777777777786,1.75,0.65,-3.035713942287515,0.39473684210526316,20,20
80-100,200,5,28,-3.7222222222222214,3.0476190476190474,1.0,-3.87020192410273,0.2857142857142857,21,21
80-100,200,5,29,1.2777777777777786,0.3333333333333333,0.2222222222222222,-1.335055318774152,0.375,18,18
80-100,200,5,30,22.27777777777778,0.0,1.8461538461538463,0.5179957142099734,0.37142857142857144,13,13
80-100,200,5,31,4.277777777777779,1.2272727272727273,0.4090909090909091,-4.656221147813994,0.3125,22,22
80-100,200,5,32,7.277777777777779,1.7,0.8,-3.360456862615251,0.29411764705882354,20,20
80-100,200,5,33,2.2777777777777786,3.761904761904762,1.1904761904761905,-3.3572564129256075,0.28846153846153844,21,21
80-100,200,5,34,4.277777777777779,1.0952380952380953,0.5238095238095238,-2.807145156773117,0.2727272727272727,21,21
80-100,200,5,35,-4.722222222222221,0.8260869565217391,0.21739130434782608,-4.759910546968314,0.28846153846153844,23,23
80-100,200,5,36,6.277777777777779,0.3157894736842105,0.10526315789473684,-2.653809537149299,0.3333333333333333,19,19
80-100,200,5,37,-0.7222222222222214,2.8846153846153846,1.1538461538461537,-8.085220235156072,0.42857142857142855,26,26
80-100,200,5,38,4.277777777777779,2.05,0.6,-3.429845037821905,0.3191489361702128,20,20
80-100,200,5,39,-3.7222222222222214,3.65,1.25,-3.7308924174603812,0.2830188679245283,20,20
80-100,200,5,40,2.2777777777777786,1.5,0.4,-3.0720992909097045,0.35714285714285715,20,20
80-100,200,5,41,1.2777777777777786,1.8,0.7,-3.4921958485795126,0.3488372093023256,20,20
80-100,200,5,42,0.27777777777777857,1.0952380952380953,0.5238095238095238,-3.50088052385945,0.3,21,21
80-100,200,5,43,8.277777777777779,1.5,0.7272727272727273,-5.603639029391728,0.29411764705882354,22,22
80-100,200,5,44,6.277777777777779,2.0,0.7619047619047619,-2.825443898838216,0.23809523809523808,21,21
80-100,200,5,45,2.2777777777777786,3.6,1.05,-4.094645835539011,0.40540540540540543,20,20
80-100,200,5,46,0.27777777777777857,1.9545454545454546,0.5,-5.550541641519998,0.30612244897959184,22,22
80-100,200,5,47,6.277777777777779,1.5454545454545454,0.5909090909090909,-4.761449446837054,0.3409090909090909,22,22
80-100,200,67,0,7.056603773584904,1.55,0.55,-3.4546715928227054,0.30612244897959184,20,20
80-100,200,67,1,-0.9433962264150964,3.2857142857142856,1.2380952380952381,-3.3647964994370336,0.32608695652173914,21,21
80-100,200,67,2,4.056603773584904,2.0869565217391304,0.8260869565217391,-6.408128475632111,0.29411764705882354,23,23
80-100,200,67,3,6.056603773584904,3.217391304347826,1.2173913043478262,-5.537417045943129,0.2830188679245283,23,23
80-100,200,67,4,-0.9433962264150964,2.380952380952381,1.0,-4.506298778333075,0.2542372881355932,21,21
80-100,200,67,5,0.05660377358490365,2.789473684210526,1.105263157894737,-2.242472583773633,0.36585365853658536,19,19
80-100,200,67,6,-0.9433962264150964,1.7619047619047619,0.9047619047619048,-3.532072664416773,0.375,21,21
80-100,200,67,7,-4.943396226415096,2.8260869565217392,0.8260869565217391,-5.272212422489246,0.3488372093023256,23,23
80-100,200,67,8,-4.943396226415096,2.263157894736842,0.7894736842105263,-2.5964747093125875,0.3191489361702128,19,19
80-100,200,67,9,-2.9433962264150964,1.5263157894736843,0.7368421052631579,-2.226741397469595,0.35714285714285715,19,19
80-100,200,67,10,-5.943396226415096,3.611111111111111,1.4444444444444444,-1.208726432649882,0.3125,18,18
80-100,200,67,11,2.0566037735849036,3.380952380952381,1.2857142857142858,-3.628526000109559,0.3125,21,21
80-100,200,67,12,4.056603773584904,1.8095238095238095,0.7142857142857143,-3.8442831883785393,0.2830188679245283,21,21
80-100,200,67,13,0.05660377358490365,2.7,1.1,-5.414442621368834,0.28,20,20
80-100,200,67,14,-0.9433962264150964,2.0,0.7777777777777778,-2.5195806870798374,0.38461538461538464,18,18
80-100,200,67,15,6.056603773584904,1.5454545454545454,0.5454545454545454,-3.892081145459996,0.3333333333333333,22,22
80-100,200,67,16,-7.943396226415096,4.0,1.3333333333333333,-4.460424781177608,0.30612244897959184,18,18
80-100,200,67,17,5.056603773584904,3.05,1.05,-2.098075545731262,0.3125,20,20
80-100,200,67,18,-0.9433962264150964,5.7894736842105265,1.894736842105263,-3.310224794779287,0.3684210526315789,19,19
80-100,200,67,19,-2.9433962264150964,2.84,1.04,-8.827487901318818,0.3611111111111111,25,25
80-100,200,67,20,6.056603773584904,4.222222222222222,1.4444444444444444,-2.0090893684373436,0.2631578947368421,18,18
80-100,200,67,21,7.056603773584904,1.6,0.85,-3.18642748347338,0.375,20,20
80-100,200,67,22,3.0566037735849036,0.35,0.1,-4.907812180243126,0.26785714285714285,20,20
80-100,200,67,23,0.05660377358490365,1.4,0.5,-2.720586114442994,0.3409090909090909,20,20
80-100,200,67,24,1.0566037735849036,1.05,0.3,-3.3855140505984305,0.3125,20,20
80-100,200,67,25,0.05660377358490365,2.35,1.05,-2.5227255125355437,0.3191489361702128,20,20
80-100,200,67,26,2.0566037735849036,3.263157894736842,1.3157894736842106,-2.817743102058557,0.39473684210526316,19,19
80-100,200,67,27,8.056603773584904,1.7894736842105263,0.8421052631578947,-1.509014367208692,0.3125,19,19
80-100,200,67,28,4.056603773584904,2.3333333333333335,1.1428571428571428,-4.167014459933852,0.29411764705882354,21,21
80-100,200,67,29,5.056603773584904,2.0476190476190474,0.7619047619047619,-3.8647368907513733,0.39473684210526316,21,21
80-100,200,67,30,-2.9433962264150964,3.5652173913043477,1.4782608695652173,-5.014974834783061,0.26785714285714285,23,23
80-100,200,67,31,0.05660377358490365,1.76,0.52,-7.192113537588738,0.24193548387096775,25,25
80-100,200,67,32,3.0566037735849036,1.8421052631578947,0.47368421052631576,-3.6848370410880302,0.358974358974359,19,19
80-100,200,67,33,1.0566037735849036,1.9,0.65,-4.01129301777837,0.3333333333333333,20,20
80-100,200,67,34,2.0566037735849036,2.142857142857143,0.8571428571428571,-4.315205024659007,0.358974358974359,21,21
80-100,200,67,35,3.0566037735849036,3.888888888888889,1.3333333333333333,-2.055617598998651,0.30612244897959184,18,18
80-100,200,67,36,1.0566037735849036,3.6153846153846154,1.2692307692307692,-6.623594671570571,0.29411764705882354,26,26
80-100,200,67,37,-0.9433962264150964,1.3181818181818181,0.5454545454545454,-6.070027448984546,0.30612244897959184,22,22
80-100,200,67,38,3.0566037735849036,4.55,1.85,-2.7032223797868933,0.3333333333333333,20,20
80-100,200,67,39,8.056603773584904,2.3684210526315788,0.8947368421052632,-3.145025275101943,0.3111111111111111,19,19
80-100,200,67,40,-0.9433962264150964,2.9,0.9,-3.1765938781663854,0.35714285714285715,20,20
80-100,200,67,41,-0.9433962264150964,2.8,1.08,-6.5350363674260725,0.2830188679245283,25,25
80-100,200,67,42,-2.9433962264150964,2.9523809523809526,0.6666666666666666,-4.784458012661161,0.32608695652173914,21,21
80-100,200,67,43,-1.9433962264150964,2.52,1.08,-11.224616461622645,0.26785714285714285,25,25
80-100,200,67,44,1.0566037735849036,1.7222222222222223,0.5,-1.9839757529407507,0.35714285714285715,18,18
80-100,200,67,45,2.0566037735849036,0.75,0.45,-2.709806096089778,0.3488372093023256,20,20
80-100,200,67,46,4.056603773584904,3.05,1.15,-3.9506793872405974,0.3125,20,20
80-100,200,90,0,1.4444444444444429,0.9545454545454546,0.45454545454545453,-5.865429648247442,0.3,22,22
80-100,200,90,1,-1.5555555555555571,1.9047619047619047,0.8571428571428571,-6.761623009520007,0.36585365853658536,21,21
80-100,200,90,2,3.444444444444443,4.235294117647059,1.8823529411764706,-2.3142104939470296,0.34146341463414637,17,17
80-100,200,90,3,0.44444444444444287,2.0555555555555554,0.8888888888888888,-3.237257724237224,0.2916666666666667,18,18
80-100,200,90,4,-1.5555555555555571,2.5,1.05,-4.974027362744891,0.3181818181818182,20,20
80-100,200,90,5,0.44444444444444287,1.7,0.55,-3.98236939617891,0.3488372093023256,20,20
80-100,200,90,6,-1.5555555555555571,0.7894736842105263,0.3157894736842105,-4.753619237949805,0.3333333333333333,19,19
80-100,200,90,7,5.444444444444443,1.5263157894736843,0.631578947368421,-4.193204288412274,0.3111111111111111,19,19
80-100,200,90,8,-2.555555555555557,4.631578947368421,1.5263157894736843,-4.1102142353729505,0.3888888888888889,19,19
80-100,200,90,9,-1.5555555555555571,4.25,1.35,-3.503964469326888,0.29411764705882354,20,20
80-100,200,90,10,-4.555555555555557,1.7222222222222223,0.8333333333333334,-3.062546158656914,0.3125,18,18
80-100,200,90,11,-2.555555555555557,2.55,0.85,-8.040036060521743,0.2553191489361702,20,20
80-100,200,90,12,-3.555555555555557,1.4375,0.4375,-1.5616597511736923,0.3111111111111111,16,16
80-100,200,90,13,0.44444444444444287,1.631578947368421,0.8947368421052632,-4.224819786242449,0.3488372093023256,19,19
80-100,200,90,14,-0.5555555555555571,2.272727272727273,0.8181818181818182,-4.488775257018688,0.25925925925925924,22,22
80-100,200,90,15,2.444444444444443,1.6842105263157894,0.8421052631578947,-4.095216469039315,0.27450980392156865,19,19
80-100,200,90,16,0.44444444444444287,2.9411764705882355,1.2941176470588236,-1.924869626603143,0.3333333333333333,17,17
80-100,200,90,17,1.4444444444444429,1.6666666666666667,0.7619047619047619,-4.285965380413501,0.29411764705882354,21,21
80-100,200,90,18,1.4444444444444429,3.375,0.9375,-3.391739453941795,0.325,16,16
80-100,200,90,19,3.444444444444443,0.9166666666666666,0.3333333333333333,-7.705740543374303,0.3333333333333333,24,24
80-100,200,90,20,3.444444444444443,1.1428571428571428,0.5238095238095238,-4.698970265268314,0.29411764705882354,21,21
80-100,200,90,21,-0.5555555555555571,3.3529411764705883,1.1764705882352942,-2.1528685845333935,0.32608695652173914,17,17
80-100,200,90,22,-8.555555555555557,1.380952380952381,0.6190476190476191,-7.95471786326857,0.28888888888888886,21,21
80-100,200,90,23,0.44444444444444287,0.5263157894736842,0.3157894736842105,-4.671321916451234,0.358974358974359,19,19
80-100,200,90,24,2.444444444444443,2.6875,0.875,-2.344505789317736,0.34146341463414637,16,16
80-100,200,90,25,-0.5555555555555571,1.6,0.5,-4.398098227775335,0.2777777777777778,20,20
80-100,200,90,26,0.44444444444444287,1.2307692307692308,0.5,-8.87795909038141,0.3,26,26
80-100,200,90,27,-2.555555555555557,2.272727272727273,0.9090909090909091,-6.709737981882313,0.35714285714285715,22,22
80-100,200,90,28,-2.555555555555557,0.8571428571428571,0.2857142857142857,-10.15155517730966,0.2830188679245283,28,28
80-100,200,90,29,-0.5555555555555571,2.3181818181818183,0.8636363636363636,-7.37327063110672,0.3125,22,22
80-100,200,90,30,5.444444444444443,1.631578947368421,0.7894736842105263,-4.243202379654291,0.3191489361702128,19,19
80-100,200,90,31,-1.5555555555555571,2.588235294117647,0.9411764705882353,-3.029571766006938,0.30434782608695654,17,17
80-100,200,90,32,-6.555555555555557,1.8571428571428572,0.6666666666666666,-4.250256023055329,0.25862068965517243,21,21
80-100,200,90,33,2.444444444444443,0.7857142857142857,0.5,-1.49779906249023,0.26,14,14
80-100,200,90,34,-0.5555555555555571,2.7142857142857144,1.0476190476190477,-4.878251689462558,0.35,21,21
80-100,200,90,35,13.444444444444443,0.29411764705882354,1.0588235294117647,-1.9123550199328747,0.2641509433962264,17,17
80-100,200,90,36,-0.5555555555555571,3.1666666666666665,1.4444444444444444,-2.937206332329879,0.34146341463414637,18,18
80-100,200,90,37,4.444444444444443,0.4444444444444444,0.16666666666666666,-3.4692154677650247,0.38461538461538464,18,18
80-100,200,90,38,1.4444444444444429,0.5,0.16666666666666666,-4.294310663735814,0.2857142857142857,18,18
80-100,200,90,39,0.44444444444444287,2.2941176470588234,0.8823529411764706,-2.4365857520617165,0.2542372881355932,17,17
80-100,200,90,40,7.444444444444443,3.0526315789473686,1.0526315789473684,-6.5730623370536705,0.30952380952380953,19,19
80-100,200,90,41,9.444444444444443,1.380952380952381,0.5714285714285714,-4.289229789295405,0.2777777777777778,21,21
80-100,300,10,0,5.383333333333333,1.2727272727272727,0.5454545454545454,-6.5537566924303965,0.32608695652173914,22,22
80-100,300,10,1,12.383333333333333,1.1818181818181819,0.5909090909090909,-5.589570078080668,0.36585365853658536,22,22
80-100,300,10,2,0.38333333333333286,2.8095238095238093,1.1428571428571428,-5.180303275137702,0.28846153846153844,21,21
80-100,300,10,3,-4.616666666666667,2.4210526315789473,0.8947368421052632,-2.748240810105926,0.3,19,19
80-100,300,10,4,-6.616666666666667,2.55,0.85,-3.923407835740363,0.32608695652173914,20,20
80-100,300,10,5,4.383333333333333,2.789473684210526,0.9473684210526315,-3.570273685470965,0.2549019607843137,19,19
80-100,300,10,6,5.383333333333333,3.6666666666666665,1.2380952380952381,-5.218364212047163,0.30612244897959184,21,21
80-100,300,10,7,4.383333333333333,1.6666666666666667,0.6111111111111112,-2.521897795670156,0.3409090909090909,18,18
80-100,300,10,8,0.38333333333333286,1.95,0.7,-5.318367935984497,0.3333333333333333,20,20
80-100,300,10,9,3.383333333333333,2.9523809523809526,1.380952380952381,-5.078388413864558,0.35714285714285715,21,21
80-100,300,10,10,-2.616666666666667,1.5454545454545454,0.5909090909090909,-6.197629900040283,0.3409090909090909,22,22
80-100,300,10,11,-2.616666666666667,2.8,1.1,-3.8766674589915047,0.3333333333333333,20,20
80-100,300,10,12,1.3833333333333329,1.0909090909090908,0.6363636363636364,-5.613225601348858,0.39473684210526316,22,22
80-100,300,10,13,2.383333333333333,1.1428571428571428,0.47619047619047616,-4.255128363194671,0.29411764705882354,21,21
80-100,300,10,14,-5.616666666666667,3.75,1.45,-4.054125269311043,0.3488372093023256,20,20
80-100,300,10,15,-2.616666666666667,1.9523809523809523,0.7142857142857143,-5.466527116546786,0.3488372093023256,21,21
80-100,300,10,16,-0.6166666666666671,1.35,0.55,-5.056847619616747,0.2826086956521739,20,20
80-100,300,10,17,-3.616666666666667,2.857142857142857,1.0,-3.4194343098615714,0.30612244897959184,21,21
80-100,300,10,18,0.38333333333333286,2.25,1.15,-3.874388886468295,0.32608695652173914,20,20
80-100,300,10,19,3.383333333333333,1.0526315789473684,0.47368421052631576,-3.115764800233591,0.3191489361702128,19,19
80-100,300,10,20,3.383333333333333,1.8333333333333333,0.5555555555555556,-2.48740792576973,0.2727272727272727,18,18
80-100,300,10,21,29.383333333333333,0.0,2.0,0.043172467616386184,0.29411764705882354,15,15
80-100,300,10,22,2.383333333333333,1.85,0.85,-4.64516119955806,0.2830188679245283,20,20
80-100,300,10,23,-2.616666666666667,2.4,1.25,-3.615014530554617,0.3488372093023256,20,20
80-100,300,100,0,3.6896551724137936,1.375,0.4583333333333333,-8.34172083384874,0.3191489361702128,24,24
80-100,300,100,1,3.6896551724137936,3.2,1.4,-4.217122512633523,0.3181818181818182,20,20
80-100,300,100,2,7.689655172413794,2.066666666666667,1.0666666666666667,-1.9268528122447606,0.2641509433962264,15,15
80-100,300,100,3,-4.310344827586206,1.7142857142857142,0.6666666666666666,-5.691905716198334,0.2631578947368421,21,21
80-100,300,100,4,9.689655172413794,2.111111111111111,0.8888888888888888,-5.65017686896681,0.2826086956521739,18,18
80-100,300,100,5,0.6896551724137936,1.75,0.5,-2.813489171825495,0.2653061224489796,16,16
80-100,300,100,6,33.689655172413794,0.0,0.0,0.13151693344116208,0.2894736842105263,11,11
80-100,300,100,7,2.6896551724137936,2.4705882352941178,1.1764705882352942,-2.838328899557382,0.3191489361702128,17,17
80-100,300,100,8,0.6896551724137936,2.6470588235294117,1.0,-2.26351798343785,0.28,17,17
80-100,300,100,9,-4.310344827586206,2.5,1.0,-4.038821060675217,0.2916666666666667,18,18
80-100,300,100,10,1.6896551724137936,3.55,1.1,-5.796921613189625,0.41935483870967744,20,20
80-100,300,100,11,10.689655172413794,2.0588235294117645,0.8823529411764706,-3.248400792428583,0.28,17,17
80-100,300,100,12,-1.3103448275862064,2.0,1.0,-4.409704001116551,0.3181818181818182,19,19
80-100,300,100,13,2.6896551724137936,1.7272727272727273,0.8181818181818182,-6.559289993840139,0.3,22,22
80-100,300,100,14,1.6896551724137936,3.9444444444444446,1.3888888888888888,-3.142386037813823,0.375,18,18
80-100,300,100,15,-1.3103448275862064,2.4285714285714284,1.0952380952380953,-5.108068575822017,0.3333333333333333,21,21
80-100,300,100,16,-0.3103448275862064,1.9523809523809523,0.6666666666666666,-5.671774578810982,0.3409090909090909,21,21
80-100,300,100,17,-1.3103448275862064,2.0555555555555554,1.0,-5.933307469575084,0.35294117647058826,18,18
80-100,300,100,18,4.689655172413794,1.2777777777777777,0.3333333333333333,-4.030307773515233,0.2916666666666667,18,18
80-100,300,100,19,-1.3103448275862064,1.1428571428571428,0.42857142857142855,-7.018229177861939,0.3181818181818182,21,21
80-100,300,100,20,-2.3103448275862064,1.263157894736842,0.3684210526315789,-3.633869847070855,0.28,19,19
80-100,300,100,21,-3.3103448275862064,1.736842105263158,0.631578947368421,-3.9996832296747016,0.3191489361702128,19,19
80-100,300,100,22,-0.3103448275862064,1.6842105263157894,0.7894736842105263,-3.433362317842693,0.3333333333333333,19,19
80-100,300,100,23,-3.3103448275862064,2.6875,1.125,-1.721013458002744,0.2978723404255319,16,16
80-100,300,100,24,-0.3103448275862064,3.1,1.4,-3.83133494044705,0.2727272727272727,20,20
80-100,300,100,25,5.689655172413794,0.9411764705882353,0.5882352941176471,-3.0832375659520035,0.34146341463414637,17,17
80-100,300,100,26,33.689655172413794,0.0,0.0,0.13151693344116208,0.23529411764705882,12,12
80-100,300,100,27,4.689655172413794,2.0434782608695654,0.6956521739130435,-7.800357463798724,0.24489795918367346,23,23
80-100,300,100,28,2.6896551724137936,1.894736842105263,0.7894736842105263,-4.336276074419402,0.2830188679245283,19,19
80-100,300,100,29,0.6896551724137936,2.9473684210526314,1.0,-3.950663765492663,0.3,19,19
80-100,300,100,30,2.6896551724137936,0.9444444444444444,0.3888888888888889,-3.8887595031119413,0.2978723404255319,18,18
80-100,300,100,31,10.689655172413794,4.5,1.6111111111111112,-4.370541906895596,0.2545454545454545,18,18
80-100,300,100,32,2.6896551724137936,2.9565217391304346,1.173913043478261,-8.027369399118925,0.28888888888888886,23,23
80-100,300,100,33,1.6896551724137936,2.65,1.05,-7.587678084149957,0.3783783783783784,20,20
80-100,300,100,34,7.689655172413794,1.9473684210526316,0.6842105263157895,-4.054650276978464,0.3333333333333333,19,19
80-100,300,100,35,5.689655172413794,1.0909090909090908,0.45454545454545453,-3.723257814363023,0.25925925925925924,22,22
80-100,300,100,36,4.689655172413794,4.052631578947368,1.8421052631578947,-2.796250703533587,0.3,19,19
80-100,300,100,37,4.689655172413794,2.380952380952381,0.8095238095238095,-4.681600738938869,0.32608695652173914,21,21
80-100,300,100,38,6.689655172413794,3.1875,1.3125,-2.0267762564444634,0.3684210526315789,16,16
80-100,300,100,39,1.6896551724137936,1.0,0.6666666666666666,-5.099306665613766,0.3023255813953488,18,18
80-100,300,100,40,3.6896551724137936,1.7,0.8,-4.452877149568849,0.2727272727272727,20,20
80-100,300,100,41,1.6896551724137936,3.1666666666666665,1.0555555555555556,-2.5232239272954753,0.35714285714285715,18,18
80-100,300,100,42,3.6896551724137936,1.5294117647058822,0.5882352941176471,-3.571848042294732,0.3181818181818182,17,17
80-100,300,100,43,2.6896551724137936,2.3333333333333335,0.7142857142857143,-5.8423319658468245,0.30612244897959184,21,21
80-100,300,100,44,3.6896551724137936,2.4761904761904763,0.8095238095238095,-6.264482535116258,0.38461538461538464,21,21
80-100,300,100,45,-0.3103448275862064,1.4375,0.5625,-3.3637995187600604,0.30952380952380953,16,16
80-100,300,100,46,-4.310344827586206,1.75,0.75,-5.1359550042661795,0.3181818181818182,20,20
80-100,300,100,47,-1.3103448275862064,3.6666666666666665,1.5714285714285714,-6.616160103443235,0.28846153846153844,21,21
80-100,300,17,0,1.1666666666666643,2.5,0.9090909090909091,-4.0817743344259725,0.2830188679245283,22,22
80-100,300,17,1,2.1666666666666643,2.25,0.9166666666666666,-6.946862189123749,0.34146341463414637,24,24
80-100,300,17,2,-0.8333333333333357,1.7083333333333333,0.5833333333333334,-6.060130033391488,0.2727272727272727,24,24
80-100,300,17,3,0.1666666666666643,2.260869565217391,0.782608695652174,-4.140652280823816,0.36585365853658536,23,23
80-100,300,17,4,1.1666666666666643,1.6842105263157894,0.5263157894736842,-3.7863735499731774,0.3488372093023256,19,19
80-100,300,17,5,-3.8333333333333357,3.176470588235294,1.3529411764705883,-3.4861199941406085,0.3157894736842105,17,17
80-100,300,17,6,2.1666666666666643,1.4545454545454546,0.5,-4.853220669715483,0.3488372093023256,22,22
80-100,300,17,7,5.166666666666664,3.1363636363636362,1.0454545454545454,-4.7408727571094,0.30612244897959184,22,22
80-100,300,17,8,-2.8333333333333357,2.730769230769231,0.8461538461538461,-6.402763535203576,0.3125,26,26
80-100,300,17,9,-5.833333333333336,3.4761904761904763,1.2857142857142858,-4.765541856315394,0.358974358974359,21,21
80-100,300,17,10,1.1666666666666643,3.269230769230769,1.3076923076923077,-8.36997593759952,0.28846153846153844,26,26
80-100,300,17,11,-4.833333333333336,2.4347826086956523,0.7391304347826086,-5.743962662675584,0.3409090909090909,23,23
